11/01/2017, 01/33/15, BTC,56,0.17,6457.44,LTC,0,N/A,55.6914,ETH,13,0.06,304.292
11/01/2017, 01/33/47, BTC,44,0.07,6457.44,LTC,3,0.43,55.6914,ETH,17,0.19,304.292
11/01/2017, 01/34/18, BTC,50,0.02,6457.44,LTC,3,0.25,55.6445,ETH,21,0.03,304.155
11/01/2017, 01/34/48, BTC,60,0.05,6457.44,LTC,3,0.34,55.6445,ETH,9,0.25,304.155
11/01/2017, 01/35/19, BTC,54,0.09,6457.44,LTC,3,0.12,55.6445,ETH,14,0.13,304.155
11/01/2017, 01/35/50, BTC,40,0.07,6457.44,LTC,1,0,55.6445,ETH,21,0.19,304.155
11/01/2017, 01/36/20, BTC,79,0.1,6465.68,LTC,6,0.09,55.6445,ETH,11,0.16,304.155
11/01/2017, 01/36/50, BTC,67,0.1,6465.68,LTC,5,0.09,55.6445,ETH,19,0.11,304.155
11/01/2017, 01/37/20, BTC,54,0.25,6465.68,LTC,21,0.38,55.6445,ETH,52,0.32,304.155
11/01/2017, 01/37/50, BTC,99,0.24,6465.68,LTC,40,0.38,55.6445,ETH,84,0.39,304.155
11/01/2017, 01/38/22, BTC,78,0.04,6465.68,LTC,19,0.21,55.6445,ETH,41,0.15,304.155
11/01/2017, 01/38/52, BTC,51,0.08,6465.68,LTC,4,0.11,55.6445,ETH,14,0.09,304.155
11/01/2017, 01/39/22, BTC,50,0.05,6465.68,LTC,4,0.07,55.6445,ETH,15,0.22,304.155
11/01/2017, 01/39/55, BTC,62,0.03,6465.68,LTC,6,0.07,55.6445,ETH,26,0.15,304.155
11/01/2017, 01/40/26, BTC,67,0.1,6459.52,LTC,15,0.02,55.6933,ETH,20,0.05,304.165
11/01/2017, 01/40/56, BTC,58,0.1,6459.52,LTC,7,0.01,55.6933,ETH,4,0.02,304.165
11/01/2017, 01/41/26, BTC,52,0.11,6459.52,LTC,6,0.13,55.6933,ETH,18,0.1,304.165
11/01/2017, 01/41/57, BTC,41,0.12,6459.52,LTC,2,0,55.6933,ETH,11,0.15,304.165
11/01/2017, 01/42/27, BTC,83,0.04,6459.52,LTC,6,0.01,55.6933,ETH,22,0.1,304.165
11/01/2017, 01/42/57, BTC,47,0.13,6459.52,LTC,4,0.12,55.6933,ETH,18,0.26,304.165
11/01/2017, 01/43/27, BTC,64,0.06,6459.52,LTC,6,0.11,55.6933,ETH,15,0.01,304.165
11/01/2017, 01/43/58, BTC,42,0.21,6459.52,LTC,2,0.43,55.6933,ETH,14,0.16,304.165
11/01/2017, 01/44/28, BTC,68,0.11,6464.49,LTC,10,-0.05,55.6502,ETH,16,0.21,304.277
11/01/2017, 01/44/59, BTC,66,0.07,6464.49,LTC,4,0.11,55.6502,ETH,4,0.26,304.277
11/01/2017, 01/45/29, BTC,69,0.07,6464.49,LTC,2,0,55.6502,ETH,27,0.07,304.277
11/01/2017, 01/46/00, BTC,53,0.12,6464.49,LTC,2,-0.05,55.6502,ETH,18,0.16,304.277
11/01/2017, 01/46/30, BTC,58,0.15,6464.49,LTC,1,0,55.6502,ETH,9,0.08,304.277
11/01/2017, 01/47/00, BTC,50,0.14,6464.49,LTC,3,0,55.6502,ETH,23,0.14,304.277
11/01/2017, 01/47/30, BTC,66,0.08,6464.49,LTC,5,0.03,55.6502,ETH,21,0.15,304.277
11/01/2017, 01/48/01, BTC,54,0.15,6464.49,LTC,6,0,55.6502,ETH,18,0.02,304.277
11/01/2017, 01/48/33, BTC,69,0.08,6464.49,LTC,5,0.03,55.6502,ETH,14,-0.01,304.277
11/01/2017, 01/49/03, BTC,38,0.08,6464.49,LTC,5,0.26,55.6502,ETH,9,0.22,304.277
11/01/2017, 01/49/34, BTC,55,0.15,6464.49,LTC,1,0,55.6502,ETH,23,0.03,304.277
11/01/2017, 01/50/04, BTC,51,0.09,6464.49,LTC,0,N/A,55.6502,ETH,16,0.05,304.277
11/01/2017, 01/50/35, BTC,137,0.06,6462.62,LTC,10,-0.02,55.6214,ETH,21,0.17,304.362
11/01/2017, 01/51/05, BTC,61,0.1,6462.62,LTC,2,-0.28,55.6214,ETH,9,0.12,304.362
11/01/2017, 01/51/35, BTC,76,0.08,6462.62,LTC,4,0.12,55.6214,ETH,24,0.24,304.362
11/01/2017, 01/52/05, BTC,67,0.07,6462.62,LTC,13,0.01,55.6214,ETH,23,0.22,304.362
11/01/2017, 01/52/36, BTC,82,0.07,6462.62,LTC,12,0.06,55.6214,ETH,22,0.12,304.362
11/01/2017, 01/53/06, BTC,53,0.12,6462.62,LTC,4,0.02,55.6214,ETH,18,0.15,304.362
11/01/2017, 01/53/36, BTC,59,0.12,6462.62,LTC,1,0,55.6214,ETH,6,0.22,304.362
11/01/2017, 01/54/07, BTC,46,0.06,6462.62,LTC,2,-0.15,55.6214,ETH,11,0.04,304.362
11/01/2017, 01/54/37, BTC,89,0.1,6444.84,LTC,3,0,55.5296,ETH,20,0.13,303.648
11/01/2017, 01/55/07, BTC,55,0.13,6444.84,LTC,2,0.15,55.5296,ETH,13,0.12,303.648
11/01/2017, 01/55/38, BTC,69,0.08,6444.84,LTC,6,-0.02,55.5296,ETH,22,0.12,303.648
11/01/2017, 01/56/08, BTC,45,0.13,6444.84,LTC,1,0,55.5296,ETH,12,0.09,303.648
